text;rating;sentiment
Ingin bayar pajak aja dipersulit..kalau gabayar pajak dikejar²..sebenarnya lu niat gak si?;1;Negative
Untuk lapor pajak apakah aplikasi ini juga? Karena biasa djp online, kenapa ada perubahan ya?;3;Neutral
Asli, aku biasanya ngga pernah bisa masuk dan dianggap NPWP dan Password salah. Kusering Uninstal karena kecewa, tapi anehnya barusan kudowload tbtb bisa login lagi, pdhl niatnya mau chat Helpdesk KPP. Seneng banget 😊;5;Positive
Saya sangat puas menggunakan aplikasi Pajak ini. Thank you;5;Positive
Ok;5;Positive
"Aplikasi tidak bisa membantu mau bikin daftar akun DJP masuk nya setengah mati tidak bisa"" log in,kecewa berat pakek bingit🤯😵🤧";1;Negative
cepat;5;Positive
Aneh aplikasinya, sdh diinstal tp ga bsa dibuka. Begini aplikasi pemerintah?;1;Negative
Tiap buka profil malah force close.;2;Negative
Ok;5;Positive
saya gak bisa login d app,padahal no+pw sudah benar,d buka d web juga bisa ... masalah nya d mana, mohon tanggapannya....;3;Neutral
Bodo amat lah online tetep harus ke kantor pajak dapetin efin..;1;Negative
Cara mendapatkan NPWP gimana mau daftar kok malah ditanyakan NPWP;2;Negative
Udah isi semua data malah tidak bisa di validasi. Akhirnya ga bisa lanjut ke tahap berikutnya. Mohon solusinya .;1;Negative
Responnya cepat !;4;Positive
Tidak bisa isi spt tahunan;1;Negative
Oke;5;Positive
Lebih mudah bayar pajak.mantap;5;Positive
Jelek;1;Negative
Bagus;5;Positive
Mantap;5;Positive
Terima kasih;5;Positive
aplikasi gk berguna npwp sama sandi benar tetap aja gk bisa masuk tetap salah perbaiki dulu baru tambah bintang..;1;Negative
Bagus;5;Positive
Knp aplikasi pemerintah selalu buruk? Jawab jawab!!;1;Negative
efin nya kalau bisa proses online aja biar gak usah ke kantor pajak !;1;Negative
Sangat baik;5;Positive
Ga jelass.. susah;1;Negative
Biar di respon sama pihak IT nye. Ini aplikasi kurang membantu sekarang, jadi serba susah. Tolong dong perbaiki lagi. Kalo memang masih maintenance. Beri pemberitahuan. Dan tolong pihak terkain kalian Aktif Respon Kritikan masyarakat jangan diem aja.;5;Positive
Mantap;5;Positive
Awalnya bisa. Sekarang login susah. Ujung-ujungnya buka pakai browser juga.;2;Negative
Jgn di download Tidak bisa log in NPWP dan pasword sudah benar, log in pakai web lancar;1;Negative
ok sangat membantu dan mudah penggunaanya dengan adanya app ini;5;Positive
Mantaap;5;Positive
Mohon setiap kantor pajak menyediakan fasilitas foto copy. Dan bila perlu semua pegawai pajak itu ganti aja sm pegawai bank BCA agar tau cara melayanin orang.;1;Negative
Tdk bisa daftar berkali2 gagal aplikasi ny blm sukses;1;Negative
Kalau malam kenapa susah bgt masuk aplikasi ini.... apakah dia sedang tidur...;2;Negative
Saya juga tidak bisa login password dan nomor NPWP sudah benar. Gimana ini solusinya?? Aplikasinya sama sekali tidak membantu;3;Neutral
Saya mau minta efin saya lagi tp pas saya masukin npwp salah. Padahal itu no npwp udah bener. Gimana ini???;1;Negative
Saya lapor nya langsung dan cepat;5;Positive
Mantap;5;Positive
pegawai pajak mukanya asem.. mereka lupa darimana asal duitnya mereka bisa gajian .. ya dari rakyat yg bayar pajak tp perlakuanya naudzubillah;2;Negative
dicoba;5;Positive
Mau nya online ..jaringan nya lemooot ..payaaah;1;Negative
app ini lemooooot dan bermasalaaaaaah;1;Negative
Bayar pajak dong;5;Positive
Aplikasinya mantap👍👍;5;Positive
Mantap;5;Positive
Bagus;5;Positive
Ngga bisa login lewat apk padahal bisa login lewat web, harusnya apk kan mempermudah;1;Negative
Awal nya sangat membatu... Habis itu mau login lagi gak bisa... Pdhl no npwp dan pswrd sudah benar🥲🥲 mau bayar pajak ajja susah amat ya... Klw bisa jangan dipersulit... Dimudah kan saja semua nya... Semua sudah serba online... Gak perlu kan antri dtg ke kantor pajak...;2;Negative
Apk nya nyusahin. Mau login bilangnya npwp sm sandi salah. Gila.;1;Negative
I thank you Google;5;Positive
Disini gagal login dengan alasan no npwp tidak sesuai dengan pasword, padahal via web lancar² aja;1;Negative
Ketika login d teken masuk malah diam aja 🤔;1;Negative
Knpa login di web bisa,pas di aplikasi selalu error no NPWP dan paswordnya salah🤦‍♂️🤦‍♂️🤦‍♂️,tolong segera diperbaiki;2;Negative
ribet amat lah masih harus ke kantor cabang ngapain musti adain online.. mau aktivasi NPWP ja susah. cobalah untuk dapatin Efin secara ONLINE. kalo harus datang ke kantor ngapain cape secara online;1;Negative
Jangan di download..aplikasi ini hanya portal k web npwp online;1;Negative
Sangat Bagus;5;Positive
Login bermasalah terus;1;Negative
NPWP tidak valid gmn y bung?;1;Negative
Berkali2 ga dapat kode verifikasi via emailnya... harus diperbaiki lagi kayanya aplikasi nya...;1;Negative
Bagus;5;Positive
Ternyata banyak yg sependapat dengan saya;1;Negative
Semoga membantu WP;5;Positive
Daftar akun pengguna baru selalu error. Aplikasi ngak bisa digunakan;1;Negative
Makanya banyak yg ngasih bintang 1, ternyata bener,, ga bisa login. 😖;1;Negative
Sumpah yh saya sudah minta aktivasi email berkali kali ga ada yg masuk bikin kunjunga pajak setiap klik tanggal nya selalu ga bisa eror balik ke semula apa lagi dateng langsung ga bisa trus gua harus gmn npwp nya;1;Negative
Saya tidak bisa login padahal NPWP dan password saya sudah benar, koneksi aman. Tolong diperbaiki;1;Negative
Tiap k kpp , pegawei nya cuek dan terkesan mengusir dengan cara suruh daftar online pdhal saya k sana karna dapat rujukan dr surat pemerintah dan memang saya pemula terkait npwp butuh bantuan !!!! Setelah bolak balik skrng buat efin pun d persulit !!!! Lalu bagaimana jika saya terkena denda akibat lalai? Padahal yg mempersulit adalah petugas pajak !!!!!!!!!!!!!;1;Negative
Akan lebih bagus lagi apabila bisa untuk lapor SPT tahunan;3;Neutral
Aplikasinya tidak membantu. Proses verivikasi sangat lama, masa kalah sama aplikasi pinjol;1;Negative
Mungkin aplikasinya lg lelaaaaahhhh.....jd ga bisa digunakan;1;Negative
Katanya bayar pajak lapor pajak itu mudah... nyatanya juga sulit... gak tau lah mesti ngomong apa..;1;Negative
Aplikasi ampas, udah masukin semua bener masih aja salah;1;Negative
Mantaf;5;Positive
Alhamdulillah;5;Positive
Masukkan no token selalu gagal,,,,,ga tau kenapa;1;Negative
Semoga, orang Awam seperti saya Makin Mudeng😂;5;Positive
Bagus;5;Positive
Siip keres;4;Positive
Ribet;1;Negative
Susah login karna ada otp dikirim ke email... Sementara di email tidak ada terima otp dari mpajak.... Segera benahi...;1;Negative
Ni apk maksudnya gmana sii.. sruh login pke No NPWP tpi kolom nya nggk muat. Yang bner lah klo buat apk. Herannn;1;Negative
No NPWP udah bener paswword udah bener tetep gak bisa masuk. Tlg di perbaiki;1;Negative
Login nya lama bgt, buang buang waktu. Tolong dibenahi.;1;Negative
Tolong diperbarui dong, saya ga bisa login. Thx;1;Negative
Kalo belom bisa menyempurnakan pelayanan via aplikasi seluler, jangan sok buat aplikasi, masa gak bisa masuk katanya nomor NPWP sama password salah, padahal di Website nya sukses terus login nya;1;Negative
Setelah update ko enggak bisa masuk, sekali masuk kode verifikasi enggak masuk masuk ke email;3;Neutral
Susah login, susah cara penggunaan Mau bayar aj sulit;1;Negative
Sulit loginnya..;1;Negative
Kok ga bisa login yah, padahal NPWP & PASWORD sudah bener semuanya;1;Negative
Pakai versi lama dan sudah bisa online setelah update versi terbaru malah gak bisa log in..malah di bilang nomor NPWP salah dan pin salah...hadeh bukannya makin bagus malah tambah parah udah gitu lelet lagi...gak seperti versi lama.;1;Negative
Ini aplikasi rusak ya?? Langsung uninstall..;1;Negative
"Capsah salah terus padahal sudah benar ditulisnya. Orang mau buat malah dipersulit dengan capsah"" begitu.";1;Negative
Oh iya saatini masih gak bisa diajses buat daptar via imail ya...;1;Negative
I like;5;Positive
Gak bisa login, dgn keterangan NPWP atau Kata sandi yang anda masukkan tidak sesuai. Aneh, padahal lewat web bisa login.. dah coba berkali tetap saja gak bisa login..;1;Negative
Aplikasi hari ini sedang bermasalah....;1;Negative
Ooke banget;5;Positive
Berkali kali nunggu email verifikasi tidak ada. Sedangkan kalo jadi website djp online langsung terkirim;2;Negative
Mantap. Tapi sayang sekali sudah tidak bisa di gunakan. Mungkin dalam masa perbaikan.;5;Positive
bagus dan mantap;5;Positive
Nomor NPWP dan password sudah sesuai, tp ditolak/tidak valid. Ini aplikasi yang buat anak IT dengan status MAGANG kali ya...;1;Negative
Sebaiknya pemerintah lebih memberikan pemantauan merata terhadap karyawan pajak. Terutama area KPP Painan IV JURAI. Karena tidak perah saya temukan pelayanan seperti itu di Jakarta. Benar benar merugikan kami para pengusaha. Kesannya seperti kami yang butuh banget dengan pajak. Sedangkan pajak ini adalah aset utama negara. Saya harap. KPP pusat melakukan tindakan lebih lanjut akan hal ini. Agar karyawan gak seperti NANTANGIN seperti itu. Pelayanan publik di Indonesia bisa edukasi dg baik;1;Negative
Mantap;5;Positive
lama banget loading masuk nya kata sandi semua udah bener email juga bener, tolong benerin dong saya yg mau bayar pajak kok saya yg ribet,tolong benerin nanti tak kasih bintang 5;1;Negative
Kirim kode Verifikasi login ga bisa-bisa, mau bayar gimana??;1;Negative
Oke;5;Positive
Trus update biar lebih mantap;4;Positive
Gk bisa login giliran bisa nunggu kode verifikasi nympai jenggotan gk datang2, Nyangkut dimana yaaaaa???;1;Negative
Ribet jirrr, kmana2 masuk harus pake EFIN tpi EFIN itu apa gk dijelasin n cara dapetnya pun gk dijelasin... Apk pemerintah ancuuuuuuuurrrrr;1;Negative
Gimana nggak keren, urusan Perpajakan sekarang udah bisa Kita lakukan lewat M-Pajak. 😎✊;5;Positive
Mau login susah nya selalu salah nmr npwp dan pasword ber ulang2 gimana mau bayar pajak nya Pak aplikasinya gak bisa di akses;2;Negative
Sudah beberapa kali meminta kembali kode verifikasi yg dikirim lewat email, smpai sekarang tidak masuk juga pesannya, sdh dicek dispam dan folder lainnya juga tidak ada.;1;Negative
👍;5;Positive
Sangat membantu;5;Positive
Ini aplikasi bisa di gunakan gak sih, login di DJP Online web masuk. Dipakai di aplikasi ini malah salah terus katanya. Playstore google tolong ini aplikasi crash di hapus saja dari daftar playstore, nyusahin saja ini.;1;Negative
Sudah login beberapa kali, tetap saja gak dapet kode Verifikasi yg dikirim via email;3;Neutral
Validasi datanya gimana si?;2;Negative
Aplikasi Tidak mempermudah.;1;Negative
Sayang uang pajak dipakai buat aplikasi kaya gini, ga guna Padahal udah masukan no npwp dan password yg bener Tetap saja no npwp atau password salah Admin jawab itu knpa;1;Negative
Oke;5;Positive
Bagus;5;Positive
Sangat bermanfaat;5;Positive
masuk ke menu pas klik profil malah force close Mulu....huft;1;Negative
Ribet,ujung2nya harus ke kantor pajak jg.....unistal;1;Negative
untuk step 2 pas validasi data gk bisa ya?? Itu knp yaa??;3;Neutral
Ngga bisa login lewat aplikasi padahal udah daftar lewat online di web, udah terverifikasi juga . Gimana coba?;2;Negative
Udah masukin no npwp dan password yg benar tetap aja salah. Udah,di ganti mau login lagi tetap aja salah.,aplikasi pemerintah paling kacau. Di korupsi sihh;1;Negative
Good;5;Positive
Kode verifikasi g masuk2;1;Negative
Ok;5;Positive
Ok;4;Positive
Jelek;1;Negative
Terimakasih.., semoga kedepan makin meningkat manfaatnya.;5;Positive
mantap;5;Positive
Aplikasi bagus;5;Positive
Ok;5;Positive
Okkk;5;Positive
Bingung😔, kenapa aplikasinya sulit di download yaa;4;Positive
Bagus;5;Positive
Bug di plihara, plihara kambing, susah amat mau login gak di kirim2 kode Verifikasi nya;1;Negative
Kenapa saya gak bs login via aplikasi ini sedangkan login di website resmi nya bisa? Selalu salah npwp dan password katanya.;1;Negative
Ok. Sayang bikin pusing;5;Positive
Terimakasih pajak;5;Positive
Ok..;5;Positive
Nunggu kode verifikasi ga msk2 pdh udh dicoba berkali2 tp ga da emai yg msk udh d cek d folder laen ga da jg.....;3;Neutral
sebenernya membantu,hanya banyak kekurangan,salah satunya login via email,ditunggu2 kodenya ngga nongol2;1;Negative
Aplikasi terburuk Bukannya mempermudah malah ujung2 nya harus ke kantor pajak nya langsung Karena di web nya banyak bug seperti: Loading saat Validasi lama... Dan nik tidak ditemukan di dukcapil Padahal saya daftar BPJS/buka rekening online lancar² aja ,ni yang buat situsnya kaya GK niat sumpah;1;Negative
Pengembang aplikasi ini gimana ya mau login email verifikasinya kok ngga terkirim terus ya tolong di respon;3;Neutral
꧁ϻᴏe꧂ saya tidak menerima email kode verifikasi untuk login;5;Positive
Dicoba dulu semoga berhasil;5;Positive
Ga bisa login,, tapi kalau login di browser bisa,, aneh banget..;1;Negative
Good;5;Positive
Oke mantap;5;Positive
👍;5;Positive
bagus;5;Positive
Kenapa ya stiap saya masuk ke akun ga bs2 apa lg eror..;3;Neutral
Mau d registrasi kok,efin nya belum verifikasi trus;2;Negative
Ok;5;Positive
Kenapa kok tidak bisa masuk di akun ya;1;Negative
validasi NIK gagal, Kategori WP tidak sesuai. Data Kependudukan jenis kelamin Perempuan dan Status Kawin, namun Kategori Wajib Pajak Orang Pribadi. . Gak jelas;1;Negative
Gak pengen update lagi bos? Sekelas developer pemerintah, model beginian aplikasinya? Mau lihat profil aja gak bisa. Blm lgi yg lain.;1;Negative
Apk nya engga jelas keluar sendiri mulu padahal pencet profil tiba tiba keluar sendiri ,, apk yang bener bener npwp yang mana plis;1;Negative
Apk sampah login gabisa, masa di link bisa di apk ini gabisa, jangan download syg kuota apk sampaah!!!;5;Positive
Maaf ini email baru buat tapi kok katanya sudah pernah mendaftar ?, ke kantor pajak katanya suruh online , aplikasinya aja seperti ini gimana mau online , saat ini bintang 1 dulu karena aplikasinya sangat mempersulit untuk orang awam;1;Negative
Email akvifasi saya kenapa belum dikirim;1;Negative
Oke;3;Neutral
Bintang 4 aja dulu... Karena sya masuk lewat WEB bisa masuk lewat aplikasi ini ndk bisa..aneh;4;Positive
Aplikasi apa ini gak jelas amat... E-KTP terdaftar didukcapil giliran KK bisa gak terdaftar,,!!??padahal kalau kita mau ngurus E-KTP kan harus ada KK ... Baguslah jadi gak perlu lagi aq bayar pajak syukur2 semua pajakku yg lain2 juga digratiskan .. Tq...;1;Negative
bintang full karena petugas djp semua sangat ramah & sedikit pun tidak di pungut biaya, terimakasih petugas djp 🙏🙏🙏;5;Positive
Blm coba;5;Positive
Semoga kedepan bisa pengisian dan pelaporan spt 1770 dan ppn dalam satu aplikasi ini saja;4;Positive
Ok;5;Positive
Top;5;Positive
Inikah aplikasi negara yang amburadul, masa mau ligin aja gak bisa, no npwp dan pswd sdh benar, daftar ulang katanya npwp sdh ada, ubah pswd sudah, terahir minta email aktivasi sudah aktif juga, gitu login lg d aplikasi katanya npwp n pswd salah. Aplikasi apaan ini? Gak guna;1;Negative
Kenapa d aplikasi gak bisa login sedangkan d web bisa ya;4;Positive
Sangat mudah untuk mndapat kn ebiling;5;Positive
Kenapa saya tidak dapat membuat kode billing ? Pada menu Jenis pajak dan Jenis Setoran tidak dapat di tekan.;1;Negative
Bintang 1 dlu.... usul.... utk di tampilkan menu2 kewajiban kami agar lebih mudah dan lebih taat pajak;1;Negative
Tetep aje ribet.. 😌;1;Negative
"Coba dimudahkan utk mendapatkn e-fin, jd gk mesti harus ke kpp lg,, klw dimudahkan, dijamin dah kita"" nhi rajin byr pajak";1;Negative
Gk kongkrit bener tetep ajah harus ke kantor pusat minta si Upin Ipin nya,;1;Negative
Bayar pajak gampang gasssss;5;Positive
Sangat bagus;5;Positive
Kirim aja Nomor EFIN lewat email , ngapain ribet harus kekantor pajak .. ampun ampun ada yang simpel masih aja pake yang ribet .;1;Negative
Bagus sudah ada E- billing, cuma keterangan kode bayar buat orang awam masih membingngungkan.musti telepon dulu ke kantor pajak Lebih bagus lagi jika di kasih fitur faktur pajak, bupot PPH dll. Lebih memudahkan kita bayar pajak. Saya mau bayar pajak aja ribet, padahal kita mau kasih duit buat pemerintah, tapi masih aja susah. Gimana mau maju negara ini 🤦;3;Neutral
Simple dan bermanfaat;5;Positive
Mohon bantuannya,,aku mau daftar buat NPWP;1;Negative
ah link pendaftaran gak bisa di akses;1;Negative
Login gagal. Coba login melalui website bisa. Aplikasi tidak berfungsi;1;Negative
good;3;Neutral
Lupa username dan password;4;Positive
Biar lancar sy kasih bintang lima aj;5;Positive
Bagus;5;Positive
goood;5;Positive
Perbaiki lagi;4;Positive
Ok;5;Positive
Ok;5;Positive
Nice;4;Positive
"Mau daftar malah di suruh ke browser, validasi data aja 1 jam GK selesai""..era digital gini amat";1;Negative
"Aplikasi macam apa ini loading banget.. trus gk masuk"" mohon d perbaiki";1;Negative
gak bisa masuk asum buang2 baterai daya 100 persen jadi 60 lgsung mbulet ke google gmail chrome ke djp lagi, ke chrome google web bisa masuk,apk nya sendiri gak bisa, malah dipersulit terus, telek lah;1;Negative
Gak bisa masuk....;1;Negative
Saya sudah sering daftar melalu chrome tapi ga ga bisa terus. Ada apa dengan link djp online?;1;Negative
Sangat membantu pengusaha;5;Positive
Mantap;5;Positive
Parah tdk bisa loging padahal npwp dan Password betul kok tdk bisa loging,klw bisa perbaiki dulu permasalahan ini.;1;Negative
Login di apk ini .semua serba salah .padahal pasword sudah sesuay Aneh Saya coba login lewat crom masuk bagus . ini akun tipu tipu kaya nya;1;Negative
Parah banget daftar selalu gagal NPWP bener efin bener tapi gagal terus, kalo blum bagus lbh baik di tutup dulu.;1;Negative
Agak ribet;5;Positive
Susah di download;2;Negative
Sangat baik;5;Positive
Dear Admin Developer, kenapa nama jalan & dusun di E-NPWP beda dengan NPWP yg didapatkan dari print di KPP Pratama ya?;3;Neutral
Kenapa dah. Cuman mau ngecek profil aja tiba2 suka out sendiri;1;Negative
Gagal cetak pdf. Url tidak valid?;2;Negative
Bagus mudah;5;Positive
Ok;4;Positive
Tiap mau login selalu gagal, Kalau login lewat web selalu berhasil 😣😫;1;Negative
